PEAKID,YEAR,SEASON,HOST,NATION,BCDATE,SKI,PARAPENTE,CAMPS,TOTMEMBERS,TOTHIRED,O2CLIMB,O2SLEEP,O2UNKWN,AGENCY,COMMERCIALROUTE,STDROUTE,SUMMIT_SUCCESS
MANA,2017,3,1,Norway,,FALSE,FALSE,4,7,8,TRUE,FALSE,FALSE,Ascent Himalayas,TRUE,TRUE,3
NUPW,2017,3,1,France,10/05/17,FALSE,FALSE,5,3,0,FALSE,FALSE,FALSE,Holiday Himalaya Treks,FALSE,FALSE,3
PAND,2017,3,1,France,10/05/17,FALSE,FALSE,2,3,0,FALSE,FALSE,FALSE,Mountain Tribes Trekking,FALSE,FALSE,3
ROLM,2017,3,1,Nepal,09/29/17,FALSE,FALSE,1,3,0,FALSE,FALSE,FALSE,Churen Himal Treks,FALSE,FALSE,3
THRK,2017,3,1,USA,10/29/17,FALSE,FALSE,0,9,4,FALSE,FALSE,FALSE,Himalayan Guides,FALSE,FALSE,3
TOBS,2017,3,1,Nepal,09/29/17,FALSE,FALSE,1,3,0,FALSE,FALSE,FALSE,Churen Himal Treks,FALSE,FALSE,3
ANN1,2016,1,1,Nepal,03/16/16,FALSE,FALSE,4,3,1,TRUE,FALSE,FALSE,Himalayan Ascent,FALSE,TRUE,3
ANN1,2016,1,1,Spain,03/16/16,FALSE,FALSE,4,5,6,TRUE,FALSE,FALSE,Seven Summit Treks,FALSE,TRUE,3
EVER,2016,1,2,Nepal,04/16/16,FALSE,FALSE,3,6,3,TRUE,TRUE,FALSE,Seven Summit Treks,TRUE,TRUE,3
EVER,2016,1,1,USA,04/13/16,FALSE,FALSE,4,3,6,TRUE,TRUE,FALSE,Shangri-La Nepal Treks,TRUE,TRUE,3
EVER,2016,1,2,Switzerland,04/17/16,FALSE,FALSE,3,5,9,TRUE,TRUE,FALSE,Active Holiday Nepal Treks,TRUE,TRUE,3
EVER,2016,1,1,USA,04/14/16,FALSE,FALSE,4,3,5,TRUE,TRUE,FALSE,Expedition Himalaya,TRUE,TRUE,3
EVER,2016,1,1,India,04/14/16,FALSE,FALSE,4,5,7,TRUE,TRUE,FALSE,Arun Treks,TRUE,TRUE,3
EVER,2016,1,1,S Africa,04/11/16,FALSE,FALSE,4,6,7,TRUE,TRUE,FALSE,Dream Himalaya Adventures,TRUE,TRUE,3
EVER,2016,1,2,USA,04/17/16,FALSE,FALSE,3,4,5,TRUE,TRUE,FALSE,Climbalaya,TRUE,TRUE,3
EVER,2016,1,2,Japan,04/10/16,FALSE,FALSE,3,3,2,TRUE,TRUE,FALSE,Mountain Experience,TRUE,TRUE,3
TUKU,2016,1,1,USA,,FALSE,FALSE,0,4,0,FALSE,FALSE,FALSE,Satori Adventures,FALSE,FALSE,3
AMAD,2016,1,1,Romania,,FALSE,FALSE,0,8,0,FALSE,FALSE,FALSE,Snowy Horizon Treks,TRUE,FALSE,3
AMAD,2016,3,1,USA,10/25/16,FALSE,FALSE,2,3,3,FALSE,FALSE,FALSE,Shangri-La Nepal Treks,TRUE,FALSE,3
CHOY,2016,3,2,New Zealand,09/06/16,FALSE,FALSE,3,5,4,TRUE,FALSE,FALSE,Himalayan Guides,TRUE,TRUE,3
CHOY,2016,3,2,Czech Republic,09/15/16,FALSE,FALSE,3,11,0,FALSE,FALSE,FALSE,Utmost Adventure,TRUE,TRUE,3
AMAD,2016,3,1,Netherlands,10/19/16,FALSE,FALSE,2,8,3,FALSE,FALSE,FALSE,Seven Summit Treks,TRUE,FALSE,3
AMAD,2016,3,1,Spain,10/24/16,FALSE,FALSE,2,3,0,FALSE,FALSE,FALSE,Mountain Tribes Trekking,TRUE,FALSE,3
AMAD,2016,3,1,Finland,,FALSE,FALSE,0,4,4,FALSE,FALSE,FALSE,Satori Adventures,TRUE,FALSE,3
AMAD,2016,3,1,Ireland,11/06/16,FALSE,FALSE,2,6,5,FALSE,FALSE,FALSE,Himalayan Hikers,TRUE,FALSE,3
AMAD,2016,3,1,UK,,FALSE,FALSE,0,3,3,FALSE,FALSE,FALSE,Sherpa Khumbiyila Adventures (Satori Adv pmt),TRUE,FALSE,3
AMAD,2016,3,1,Ukraine,,FALSE,FALSE,5,7,0,FALSE,FALSE,FALSE,Thapa Mountain Treks,FALSE,FALSE,3
GANG,2016,3,1,S Korea,,FALSE,FALSE,4,3,0,FALSE,FALSE,FALSE,Trekking Camp Nepal,FALSE,FALSE,3
HIML,2016,3,1,Spain,10/31/16,FALSE,FALSE,2,3,1,FALSE,FALSE,FALSE,Khumbi-ila Mt. & Trekking,FALSE,FALSE,3
KARY,2016,3,1,Spain,10/23/16,FALSE,FALSE,2,3,0,FALSE,FALSE,FALSE,,FALSE,FALSE,3
KCHS,2016,3,1,UK,,FALSE,FALSE,0,4,2,FALSE,FALSE,FALSE,Himalayan Guides,FALSE,FALSE,3
AMAD,2016,3,1,China,,FALSE,FALSE,0,5,0,FALSE,FALSE,FALSE,Snowy Horizon Treks,TRUE,FALSE,3
AMAD,2016,3,1,Austria,,FALSE,FALSE,0,9,5,FALSE,FALSE,FALSE,Satori Adventures,TRUE,FALSE,3
CHOY,2016,3,2,Romania,09/15/16,FALSE,FALSE,3,3,1,TRUE,FALSE,FALSE,Snowy Horizon Treks,TRUE,TRUE,3
MANA,2015,3,1,Japan,09/05/15,FALSE,FALSE,4,5,4,TRUE,FALSE,FALSE,Mountain Experience,TRUE,TRUE,3
CHAM,2015,3,1,Spain,09/28/15,FALSE,FALSE,2,3,0,FALSE,FALSE,FALSE,Prestige Adventure,FALSE,FALSE,3
NILS,2015,3,1,Austria,10/11/15,FALSE,FALSE,3,3,0,FALSE,FALSE,FALSE,Dream Himalaya Adventures,FALSE,FALSE,3
RAUN,2015,3,1,Nepal,10/03/15,FALSE,FALSE,0,3,0,FALSE,FALSE,FALSE,Dreamers Destination Treks,FALSE,FALSE,3
TKRE,2015,3,1,Nepal,10/03/15,FALSE,FALSE,0,3,0,FALSE,FALSE,FALSE,Dreamers Destination Treks,FALSE,FALSE,3
LDAK,2015,3,1,Nepal,10/03/15,FALSE,FALSE,0,3,0,FALSE,FALSE,FALSE,Dreamers Destination Treks,FALSE,FALSE,3
AMAD,2015,3,1,Austria,10/25/15,FALSE,FALSE,1,3,0,FALSE,FALSE,FALSE,Iceland Trekking (Active Holidays pmt),TRUE,FALSE,3
HIML,2015,3,1,UK,10/29/15,FALSE,FALSE,3,6,3,FALSE,FALSE,FALSE,Makalu Adventure,FALSE,FALSE,3
APIM,2015,3,1,Japan,10/06/15,FALSE,FALSE,1,3,0,FALSE,FALSE,FALSE,Cosmo Treks,FALSE,FALSE,3
MANA,2015,3,1,Sweden,,FALSE,FALSE,0,3,4,FALSE,FALSE,FALSE,Ascent Himalayas,FALSE,FALSE,3
AMAD,2015,3,1,UK,11/15/15,FALSE,FALSE,2,9,5,FALSE,FALSE,FALSE,Himalayan Guides,TRUE,FALSE,3
AMAD,2015,3,1,Nepal,,FALSE,FALSE,0,10,9,FALSE,FALSE,FALSE,Himalayan Ascent,TRUE,FALSE,3
LDAK,2015,3,1,Japan,10/25/15,FALSE,FALSE,2,6,0,FALSE,FALSE,FALSE,Cosmo Treks,FALSE,FALSE,3
HIML,2015,3,1,Netherlands,,FALSE,FALSE,0,3,0,FALSE,FALSE,FALSE,Summit Nepal Trekking,FALSE,FALSE,3
PAWR,2015,1,1,France,05/06/15,FALSE,FALSE,1,6,4,FALSE,FALSE,FALSE,Yeti Adventure,FALSE,TRUE,3
HONK,2015,3,1,Spain,09/29/15,FALSE,FALSE,1,3,0,FALSE,FALSE,FALSE,Prestige Adventure,FALSE,FALSE,3
ARNK,2014,1,1,Switzerland,05/16/14,FALSE,FALSE,0,3,2,FALSE,FALSE,FALSE,Active Holiday Nepal Treks,FALSE,FALSE,3
CHOY,2014,1,2,Argentina,04/28/14,FALSE,FALSE,2,9,4,TRUE,FALSE,FALSE,Everest Parivar,TRUE,TRUE,3
MAKA,2014,1,1,Canada,04/13/14,FALSE,FALSE,4,3,3,TRUE,FALSE,FALSE,Seven Summit Treks,FALSE,TRUE,3
EVER,2014,1,2,India,04/15/14,FALSE,FALSE,3,5,7,TRUE,TRUE,FALSE,Arun Treks,TRUE,TRUE,3
EVER,2014,1,2,Poland,04/16/14,FALSE,FALSE,3,4,3,TRUE,TRUE,FALSE,Monterosa Treks,TRUE,TRUE,3
CHOY,2014,3,2,Spain,09/10/14,FALSE,FALSE,3,3,0,FALSE,FALSE,FALSE,Seven Summit Treks,TRUE,TRUE,3
CHOY,2014,3,2,Nepal,09/17/14,FALSE,FALSE,3,4,1,TRUE,FALSE,FALSE,Himalayan Ascent,TRUE,TRUE,3
AMAD,2014,3,1,Slovenia,10/17/14,FALSE,FALSE,2,6,2,FALSE,FALSE,FALSE,Dream Himalaya Adventures,TRUE,FALSE,3
AMAD,2014,3,1,Austria,10/16/14,FALSE,FALSE,2,8,3,FALSE,FALSE,FALSE,Active Holiday Nepal Treks (Himalayan Guides pmt),TRUE,FALSE,3
BARU,2014,3,1,Netherlands,10/23/14,FALSE,FALSE,2,3,1,FALSE,FALSE,FALSE,Cho Oyu Trekking,FALSE,FALSE,3
CHOY,2014,3,2,Singapore,09/09/14,FALSE,FALSE,3,5,5,TRUE,FALSE,FALSE,Ever Quest Expeditions,TRUE,TRUE,3
AMAD,2014,3,1,Italy,,FALSE,FALSE,0,4,4,FALSE,FALSE,FALSE,Happy Feet Mountaineers,FALSE,FALSE,3
MANA,2014,3,1,Canada,09/15/14,FALSE,FALSE,0,4,4,TRUE,FALSE,FALSE,Snowy Horizon Treks,TRUE,TRUE,3
MANA,2014,3,1,Norway,09/16/14,FALSE,FALSE,0,3,3,FALSE,FALSE,FALSE,Seven Brothers Summiters,TRUE,TRUE,3
MUST,2014,3,1,USA,10/22/14,FALSE,FALSE,2,3,0,FALSE,FALSE,FALSE,Shangri-La Nepal Treks,FALSE,FALSE,3
AMAD,2014,3,1,Russia,,FALSE,FALSE,0,12,6,FALSE,FALSE,FALSE,Snowy Horizon Treks,TRUE,FALSE,3
AMAD,2014,3,1,USA,10/24/14,FALSE,FALSE,0,3,0,FALSE,FALSE,FALSE,Himalayan Guides (Asian Trekking pmt?),TRUE,FALSE,3
NORB,2014,3,1,Germany,,FALSE,FALSE,0,5,1,FALSE,FALSE,FALSE,Nepal Trans Himalayan Explorer,FALSE,FALSE,3
EVER,2013,1,1,India,04/12/13,FALSE,FALSE,4,5,5,TRUE,TRUE,FALSE,Peak Promotion,TRUE,TRUE,3
EVER,2013,1,1,S Africa,04/11/13,FALSE,FALSE,4,5,6,TRUE,TRUE,FALSE,Dream Himalaya Adventures (Dawa from Arun Treks),TRUE,TRUE,3
EVER,2013,1,2,Ecuador,04/15/13,FALSE,FALSE,3,5,0,FALSE,FALSE,FALSE,Cho Oyu Trekking,TRUE,TRUE,3
MAKA,2013,1,1,Germany,04/21/13,FALSE,FALSE,0,5,0,FALSE,FALSE,FALSE,Thamserku Trekking,FALSE,FALSE,3
CHOY,2013,1,2,Switzerland,05/12/13,FALSE,FALSE,3,10,4,FALSE,FALSE,FALSE,Active Holiday Nepal Treks,TRUE,TRUE,3
LHOT,2013,1,1,USA,04/17/13,FALSE,FALSE,4,12,4,TRUE,TRUE,FALSE,Everest Parivar,FALSE,TRUE,3
CHOY,2013,3,2,New Zealand,09/05/13,FALSE,FALSE,3,5,4,TRUE,TRUE,FALSE,Himalayan Guides,TRUE,TRUE,3
AMAD,2013,3,1,S Africa,11/01/13,FALSE,FALSE,2,4,0,FALSE,FALSE,FALSE,Asian Trekking,TRUE,FALSE,3
AMPH,2013,3,1,S Korea,09/27/13,FALSE,FALSE,0,4,0,FALSE,FALSE,FALSE,Seven Summit Treks,FALSE,FALSE,3
TKPO,2013,3,1,Ukraine,09/14/13,FALSE,FALSE,8,3,0,FALSE,FALSE,FALSE,Asian Trekking,FALSE,FALSE,3
AMAD,2013,3,1,Spain,,FALSE,FALSE,0,5,0,FALSE,FALSE,FALSE,Asian Trekking permit?,TRUE,FALSE,3
MANA,2013,3,1,Australia,09/07/13,FALSE,FALSE,0,5,3,TRUE,FALSE,FALSE,Himalayan Guides,TRUE,TRUE,3
CHOY,2012,1,2,UK,04/29/12,FALSE,FALSE,3,6,3,TRUE,FALSE,FALSE,Everest Parivar,TRUE,TRUE,3
EVER,2012,1,2,USA,03/14/12,FALSE,FALSE,3,5,4,TRUE,TRUE,FALSE,Everest Parivar,TRUE,TRUE,3
EVER,2012,1,1,Mongolia,04/09/12,FALSE,FALSE,4,5,4,TRUE,TRUE,FALSE,Himalayan Human Adventure,TRUE,TRUE,3
EVER,2012,1,2,Poland,04/25/12,FALSE,FALSE,3,4,3,TRUE,TRUE,FALSE,Cho Oyu Trekking,TRUE,TRUE,3
EVER,2012,1,1,India,04/16/12,FALSE,FALSE,4,6,6,TRUE,TRUE,FALSE,Seven Summit Treks,TRUE,TRUE,3
EVER,2012,1,1,S Korea,04/07/12,FALSE,FALSE,4,6,3,TRUE,TRUE,FALSE,Tseringma Treks,TRUE,TRUE,3
LHOT,2012,1,1,USA,04/15/12,FALSE,FALSE,4,3,0,TRUE,TRUE,FALSE,High Altitude Dreams,FALSE,TRUE,3
LHOT,2012,1,1,Netherlands,04/17/12,FALSE,FALSE,4,10,2,TRUE,TRUE,FALSE,Everest Parivar,FALSE,TRUE,3
MAKA,2012,1,1,China,04/14/12,FALSE,FALSE,3,3,3,TRUE,TRUE,FALSE,Mountain Experience,FALSE,TRUE,3
EVER,2012,1,2,Japan,04/13/12,FALSE,FALSE,0,11,11,TRUE,TRUE,FALSE,Asian Trekking,TRUE,TRUE,3
MANA,2012,3,1,Ecuador,09/07/12,FALSE,FALSE,4,4,0,FALSE,FALSE,FALSE,Cho Oyu Trekking,TRUE,TRUE,3
EVER,2012,1,1,China,,FALSE,FALSE,4,4,0,TRUE,TRUE,FALSE,Mountain Experience,TRUE,TRUE,3
HIML,2012,3,1,Italy,10/24/12,FALSE,FALSE,3,8,2,FALSE,FALSE,FALSE,Sherpa Adventure Travel,FALSE,FALSE,3
KYAS,2012,3,1,Japan,10/22/12,FALSE,FALSE,0,3,0,FALSE,FALSE,FALSE,Cosmo Treks,FALSE,FALSE,3
CHRW,2012,3,1,Italy,10/02/12,FALSE,FALSE,2,6,1,FALSE,FALSE,FALSE,Campobase Treks,FALSE,FALSE,3
AMAD,2012,3,1,UK,11/03/12,FALSE,FALSE,2,8,1,FALSE,FALSE,FALSE,Himalayan Guides,TRUE,FALSE,3
AMAD,2012,3,1,Austria,,FALSE,FALSE,0,4,1,FALSE,FALSE,FALSE,Himalayan Guides,TRUE,FALSE,3
AMAD,2012,3,1,France,,FALSE,FALSE,0,3,0,FALSE,FALSE,FALSE,Himalayan Guides,TRUE,FALSE,3
AMAD,2012,3,1,New Zealand,10/22/12,FALSE,FALSE,0,5,3,FALSE,FALSE,FALSE,Himalayan Guides,TRUE,FALSE,3
AMAD,2012,3,1,S Korea,,FALSE,FALSE,0,3,2,FALSE,FALSE,FALSE,Himalayan Guides,TRUE,FALSE,3
AMAD,2012,3,1,UK,10/23/12,FALSE,FALSE,2,4,2,FALSE,FALSE,FALSE,Happy Feet Mountaineers,TRUE,FALSE,3
ARNK,2012,3,1,Japan,,FALSE,FALSE,0,3,1,FALSE,FALSE,FALSE,Sherpa Eco-Treks,FALSE,FALSE,3
HIML,2012,3,1,Austria,,FALSE,FALSE,0,4,3,FALSE,FALSE,FALSE,Seven Summit Treks,FALSE,FALSE,3
MANA,2012,3,1,China,,FALSE,FALSE,0,3,5,TRUE,TRUE,FALSE,Seven Summit Treks,TRUE,TRUE,3
CHOY,2011,1,2,UK,04/26/11,FALSE,FALSE,3,10,3,TRUE,FALSE,FALSE,Everest Parivar,TRUE,TRUE,3
EVER,2011,1,1,Japan,04/28/11,FALSE,FALSE,4,4,4,TRUE,TRUE,FALSE,Cosmo Treks,TRUE,TRUE,3
EVER,2011,1,1,USA,04/08/11,FALSE,FALSE,4,5,7,TRUE,TRUE,FALSE,Everest Parivar,TRUE,TRUE,3
KANG,2011,1,1,Russia,04/07/11,FALSE,FALSE,4,8,0,TRUE,FALSE,FALSE,Cho Oyu Trekking,FALSE,TRUE,3
MAKA,2011,1,1,UK,04/14/11,FALSE,FALSE,4,7,6,TRUE,TRUE,FALSE,Summit Nepal Trekking,FALSE,TRUE,3
DHA1,2011,1,1,Norway,04/20/11,FALSE,FALSE,4,6,6,TRUE,FALSE,FALSE,Tseringma Treks,FALSE,TRUE,3
KANG,2011,1,1,France,04/20/11,FALSE,FALSE,4,8,4,TRUE,FALSE,FALSE,Expes.com Treks,FALSE,TRUE,3
LHOT,2011,1,1,USA,04/14/11,FALSE,FALSE,4,9,1,TRUE,TRUE,FALSE,Sherpa Shangri-La Trekking,FALSE,TRUE,3
MAKA,2011,1,1,S Korea,03/30/11,FALSE,FALSE,3,8,3,TRUE,FALSE,FALSE,Trekking Camp Nepal,FALSE,TRUE,3
MANA,2011,3,1,Spain,09/19/11,FALSE,FALSE,4,7,0,FALSE,FALSE,FALSE,Seven Summit Treks,TRUE,TRUE,3
MANA,2011,3,1,USA,09/08/11,FALSE,FALSE,4,4,2,TRUE,FALSE,FALSE,Himalayan Trailblazer,TRUE,TRUE,3
AMAD,2011,3,1,Spain,10/16/11,FALSE,FALSE,2,3,0,FALSE,FALSE,FALSE,Monterosa Treks,TRUE,FALSE,3
AMAD,2011,3,1,S Korea,10/20/11,FALSE,FALSE,3,7,3,FALSE,FALSE,FALSE,Korean Treks & Expeditions,TRUE,FALSE,3
HIML,2011,1,1,Switzerland,05/15/11,FALSE,FALSE,2,3,4,FALSE,FALSE,FALSE,Active Holiday Nepal Treks,FALSE,FALSE,3
MAKA,2011,3,1,Poland,09/01/11,FALSE,FALSE,0,8,0,FALSE,FALSE,FALSE,Seven Summit Treks,FALSE,TRUE,3
AMAD,2011,3,1,USA,10/29/11,FALSE,FALSE,3,8,3,FALSE,FALSE,FALSE,Beyul Adventure,TRUE,FALSE,3
AMAD,2011,3,1,Spain,11/03/11,FALSE,FALSE,2,3,3,FALSE,FALSE,FALSE,Dawa Sherpa,TRUE,FALSE,3
CHOY,2011,3,2,USA,09/06/11,FALSE,FALSE,3,5,2,TRUE,TRUE,FALSE,Sherpa Shangri-La Trekking,TRUE,TRUE,3
AMAD,2011,3,1,Japan,,FALSE,FALSE,0,3,3,FALSE,FALSE,FALSE,Numbur Himal Treks,TRUE,FALSE,3
AMAD,2011,3,1,Australia,,FALSE,FALSE,2,4,3,FALSE,FALSE,FALSE,Himalayan Mountain Guides,FALSE,FALSE,3
CHOY,2011,3,2,UK,09/03/11,FALSE,FALSE,2,5,3,TRUE,FALSE,FALSE,Himalayan Guides,TRUE,TRUE,3
AMAD,2011,3,1,Italy,10/29/11,FALSE,FALSE,2,5,1,FALSE,FALSE,FALSE,Prem Gurung (Himalayan Guides pmt),TRUE,FALSE,3
PUMO,2011,3,1,Ukraine,09/30/11,FALSE,FALSE,0,4,0,FALSE,FALSE,FALSE,7 Summits Adventure,FALSE,FALSE,3
AMAD,2011,3,1,Nepal,11/16/11,FALSE,FALSE,0,5,4,FALSE,FALSE,FALSE,Himalayan Guides,TRUE,FALSE,3
AMAD,2011,3,1,New Zealand,,FALSE,FALSE,0,3,0,FALSE,FALSE,FALSE,Himalayan Guides?,FALSE,FALSE,3
PUMO,2011,3,1,Czech Republic,,FALSE,FALSE,0,7,0,FALSE,FALSE,TRUE,Sherpa Adventure Travel,FALSE,FALSE,3
AMAD,2011,3,1,France,,FALSE,FALSE,0,4,4,FALSE,FALSE,FALSE,Pike Peak Trekking,TRUE,FALSE,3
AMAD,2011,3,1,Poland,,FALSE,FALSE,0,7,0,FALSE,FALSE,FALSE,Su-Swagatam Treks,TRUE,FALSE,3
AMAD,2011,3,1,USA,,FALSE,FALSE,0,4,3,FALSE,FALSE,FALSE,High Altitude Dreams,TRUE,FALSE,3
CHOY,2011,3,2,USA,10/08/11,FALSE,FALSE,2,3,2,TRUE,TRUE,FALSE,Beyul Adventure,TRUE,TRUE,3
MANA,2011,3,1,Japan,,FALSE,FALSE,0,3,3,FALSE,FALSE,FALSE,Numbur Himal Treks,TRUE,TRUE,3
AMAD,2011,3,1,USA,10/06/11,FALSE,FALSE,1,3,2,FALSE,FALSE,FALSE,Himalayan Guides,TRUE,FALSE,3
CHOY,2011,3,2,China,,FALSE,FALSE,0,14,1,TRUE,FALSE,FALSE,Holy Mountain Adventure,TRUE,TRUE,3
AMAD,2010,1,1,Russia,05/03/10,FALSE,FALSE,3,4,2,FALSE,FALSE,FALSE,Royal Mountain Travel,TRUE,FALSE,3
ANN1,2010,1,1,Spain,03/30/10,FALSE,FALSE,4,6,2,FALSE,FALSE,FALSE,Thamserku Trekking,FALSE,TRUE,3
ANN1,2010,1,1,S Korea,04/04/10,FALSE,FALSE,4,7,7,TRUE,FALSE,FALSE,Korean Treks & Expeditions,FALSE,TRUE,3
CHOY,2010,1,2,UK,04/30/10,FALSE,FALSE,3,6,2,TRUE,FALSE,FALSE,Himalayan Guides,TRUE,TRUE,3
KOJI,2010,1,1,Japan,05/15/10,FALSE,FALSE,2,5,0,FALSE,FALSE,FALSE,Cosmo Treks,FALSE,FALSE,3
LHOT,2010,1,1,Kazakhstan,04/25/10,FALSE,FALSE,4,7,0,FALSE,FALSE,FALSE,Asian Trekking,FALSE,FALSE,3
MAKA,2010,1,1,France,04/24/10,FALSE,FALSE,4,6,2,TRUE,FALSE,FALSE,Rolwaling Excursion,FALSE,TRUE,3
MAKA,2010,1,1,Ukraine,04/07/10,FALSE,FALSE,5,14,0,FALSE,FALSE,FALSE,Windhorse Trekking,FALSE,FALSE,3
MANA,2010,3,1,Italy,09/10/10,FALSE,FALSE,3,8,2,FALSE,FALSE,FALSE,Prestige Adventure,TRUE,TRUE,3
CHOY,2010,1,2,Lithuania,04/20/10,FALSE,FALSE,2,7,0,FALSE,FALSE,FALSE,Ang Rita Treks,TRUE,TRUE,3
BARU,2010,3,1,UK,10/25/10,FALSE,FALSE,2,5,3,FALSE,FALSE,FALSE,Arun Treks,FALSE,FALSE,3
BARU,2010,3,1,UK,10/23/10,FALSE,FALSE,2,6,2,FALSE,FALSE,FALSE,Himalayan Guides,FALSE,FALSE,3
BHRS,2010,3,1,France,10/29/10,FALSE,FALSE,0,3,0,FALSE,FALSE,FALSE,Churen Himal Treks,FALSE,FALSE,3
NORB,2010,3,1,Germany,10/05/10,FALSE,FALSE,1,9,0,FALSE,FALSE,FALSE,Adventure Geo Treks,FALSE,FALSE,3
SAIE,2010,3,1,France,10/18/10,FALSE,FALSE,4,8,4,FALSE,FALSE,FALSE,Glacier Safari Treks,FALSE,FALSE,3
AMAD,2010,3,1,Austria,11/10/10,FALSE,FALSE,3,4,0,FALSE,FALSE,FALSE,Monterosa Treks,TRUE,FALSE,3
EVER,2010,1,1,S Korea,04/08/10,FALSE,FALSE,4,4,3,TRUE,TRUE,FALSE,Trekking Camp Nepal,TRUE,TRUE,3
EVER,2010,1,2,Austria,04/24/10,FALSE,FALSE,3,8,3,TRUE,TRUE,FALSE,High Country Trekking,TRUE,TRUE,3
EVER,2010,1,2,USA,04/16/10,FALSE,FALSE,3,4,3,TRUE,TRUE,FALSE,Nepal Trans Himalayan Explorer,TRUE,TRUE,3
AMAD,2010,3,1,Switzerland,,FALSE,FALSE,0,3,2,FALSE,FALSE,FALSE,Active Holiday Nepal Treks,TRUE,FALSE,3
ANN4,2009,2,1,Bangladesh,06/03/09,FALSE,FALSE,2,3,3,FALSE,FALSE,FALSE,World Himalaya Expeditions,FALSE,FALSE,3
BARU,2009,1,1,Spain,04/14/09,FALSE,FALSE,0,4,0,FALSE,FALSE,FALSE,Thamserku Trekking,FALSE,FALSE,3
CHOY,2009,1,2,Netherlands,05/13/09,FALSE,FALSE,3,6,4,TRUE,TRUE,FALSE,Summit Nepal Trekking,TRUE,TRUE,3
CHOY,2009,1,2,USA,04/30/09,FALSE,FALSE,2,13,3,TRUE,TRUE,FALSE,Everest Parivar,TRUE,TRUE,3
EVER,2009,1,1,Taiwan,04/14/09,FALSE,FALSE,4,4,3,TRUE,TRUE,FALSE,Asian Trekking,TRUE,TRUE,3
EVER,2009,1,1,USA,04/18/09,FALSE,FALSE,4,3,6,TRUE,TRUE,FALSE,Explore Himalaya,TRUE,TRUE,3
EVER,2009,1,1,Nepal,04/28/09,FALSE,FALSE,4,3,2,TRUE,TRUE,FALSE,True North Expedition,TRUE,TRUE,3
LHOT,2009,1,1,Finland,04/07/09,FALSE,FALSE,4,5,3,TRUE,TRUE,FALSE,Everest Parivar,FALSE,TRUE,3
MANA,2009,1,1,Spain,04/12/09,FALSE,FALSE,4,6,3,FALSE,FALSE,FALSE,Bochi Bochi Treks,TRUE,TRUE,3
MANA,2009,1,1,Russia,04/11/09,FALSE,FALSE,3,17,0,FALSE,FALSE,FALSE,Cho Oyu Trekking,TRUE,TRUE,3
AMAD,2009,3,1,Ireland,11/14/09,FALSE,FALSE,2,3,0,FALSE,FALSE,FALSE,Su-Swagatam Treks,TRUE,FALSE,3
AMAD,2009,3,1,France,11/05/09,FALSE,FALSE,1,7,0,FALSE,FALSE,FALSE,Windhorse Trekking,TRUE,FALSE,3
AMAD,2009,3,1,Switzerland,10/28/09,FALSE,FALSE,2,3,1,FALSE,FALSE,FALSE,Matterhorn Treks,TRUE,FALSE,3
AMAD,2009,3,1,Belarus,10/13/09,FALSE,FALSE,2,6,0,FALSE,FALSE,FALSE,Windhorse Trekking,TRUE,FALSE,3
BARU,2009,3,1,USA,11/20/09,FALSE,FALSE,1,5,4,FALSE,FALSE,FALSE,Sherpa Shangri-La Trekking,FALSE,FALSE,3
BARU,2009,3,1,Spain,10/21/09,FALSE,FALSE,2,3,1,FALSE,FALSE,FALSE,Mountain Tribes Trekking,FALSE,FALSE,3
BARU,2009,3,1,Germany,10/21/09,FALSE,FALSE,2,4,2,FALSE,FALSE,FALSE,Nepal Trans Himalayan Explorer,FALSE,FALSE,3
CHOY,2009,3,2,Russia,09/10/09,FALSE,FALSE,2,3,2,TRUE,FALSE,FALSE,Arun Treks,TRUE,TRUE,3
CHOY,2009,3,2,Slovakia,09/17/09,FALSE,FALSE,3,4,0,FALSE,FALSE,FALSE,Nepal Trans Himalayan Explorer,TRUE,TRUE,3
PASA,2009,3,1,Switzerland,10/08/09,FALSE,FALSE,0,3,0,FALSE,FALSE,FALSE,Royal Orchid Treks,FALSE,FALSE,3
PETH,2009,3,1,Canada,10/24/09,FALSE,FALSE,1,3,2,FALSE,FALSE,FALSE,Adventure Thamserku,FALSE,FALSE,3
PUTH,2009,3,1,Germany,10/06/09,FALSE,FALSE,2,12,2,FALSE,FALSE,FALSE,Thamserku Trekking,FALSE,FALSE,3
AMAD,2009,3,1,Germany,10/24/09,FALSE,FALSE,2,3,0,FALSE,FALSE,FALSE,Himalayan Sherpa Adventure,TRUE,FALSE,3
NREK,2009,3,1,Japan,,FALSE,FALSE,0,3,2,FALSE,FALSE,FALSE,Cosmo Treks,FALSE,FALSE,3
TILI,2008,1,1,France,04/12/08,FALSE,FALSE,2,3,2,FALSE,FALSE,FALSE,Khumbu Shangri-La Nepal,FALSE,FALSE,3
BARU,2008,1,1,Denmark,05/01/08,FALSE,FALSE,2,4,4,FALSE,FALSE,FALSE,Explore Himalaya,FALSE,FALSE,3
EVER,2008,1,1,USA,04/12/08,FALSE,FALSE,4,3,5,TRUE,FALSE,FALSE,Sherpa Shangri-La Trekking,TRUE,TRUE,3
EVER,2008,1,1,Canada,04/06/08,FALSE,FALSE,4,8,5,TRUE,FALSE,FALSE,Himalayan Guides,TRUE,TRUE,3
